sno,tiktoker_name,tiktok_name,subscribers,views_avg,likes_avg,comments_avg,shares_avg,subscribers_count,rank,views_average,likes_average,comments_average,shares_average,row-cell,followers,views_(avg),likes_(avg),comments_(avg),shares_(avg),influencer_name
500.0,garett__nolan,Garett Nolan,0,0.0,0.0,0.0,0.0,,160.0,2.7M,351.3K,2.9K,5.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,ayesebastien,Sebastien,0,0.0,0.0,0.0,0.0,,161.0,2.8M,550.5K,1.9K,3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,la_lerma,LERMITA,0,0.0,0.0,0.0,0.0,,162.0,3M,567.4K,2.1K,2.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,soysuco,Soysuco,0,0.0,0.0,0.0,0.0,,163.0,3.7M,373.9K,4.7K,652,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,lyodrabeneran,Lyodra Ginting,0,0.0,0.0,0.0,0.0,,164.0,4.3M,558.1K,1.9K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,pietro_morello,Pietro Morello,0,0.0,0.0,0.0,0.0,,165.0,6.6M,464.4K,1.5K,889,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,_andrewcurtiss,Andrew Curtis,0,0.0,0.0,0.0,0.0,,166.0,2M,408.8K,5.8K,3.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,good.boy.ollie,Good Boy Ollie,0,0.0,0.0,0.0,0.0,,167.0,2.2M,398.1K,2.6K,5.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,shxtsngigs,ShxtsNGigs Podcast,0,0.0,0.0,0.0,0.0,,168.0,2.6M,467.2K,1.1K,4.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,addisonre,Addison,0,0.0,0.0,0.0,0.0,,169.0,5.3M,304.9K,2.4K,2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,chriscoquyt,Chris Coquyt,0,0.0,0.0,0.0,0.0,,170.0,2.4M,353.8K,3.6K,4.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,hisoyvaleria,valeria 🖤,0,0.0,0.0,0.0,0.0,,171.0,3.9M,454.1K,1.6K,2.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,joaoferdnan,João Ferdnan,0,0.0,0.0,0.0,0.0,,172.0,2.3M,274.6K,4.1K,6.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,graciajessicajane,Jessica Jane🌙,0,0.0,0.0,0.0,0.0,,173.0,4.9M,510.4K,1.9K,806,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,sabrenorris,Sabre Norris,0,0.0,0.0,0.0,0.0,,174.0,3.1M,321.1K,6.3K,584,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,official_nct,NCT Official,0,0.0,0.0,0.0,0.0,,175.0,2.3M,572.5K,3.3K,1.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,ustazebitlew,Ebit Lew,0,0.0,0.0,0.0,0.0,,176.0,2.7M,213.1K,6K,5.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,sromero29,Samuel29,0,0.0,0.0,0.0,0.0,,177.0,1.7M,112.9K,887,34.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,augustogimenez,AugustoGimenez,0,0.0,0.0,0.0,0.0,,178.0,5.3M,653.5K,1.3K,528,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,grannybibbins,Granny,0,0.0,0.0,0.0,0.0,,179.0,1.5M,162.2K,1.7K,24.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jairsanchezzz,Jair Sanchez,0,0.0,0.0,0.0,0.0,,180.0,2.1M,349.8K,2K,6.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,k0uvr,Kouvr,0,0.0,0.0,0.0,0.0,,181.0,4.3M,616.5K,954,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,katjakrasavice,KatjaKrasavice,0,0.0,0.0,0.0,0.0,,182.0,1.9M,255.5K,11.4K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,janneksplace,Janneksplace,0,0.0,0.0,0.0,0.0,,183.0,2.7M,334.2K,5.4K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,allanpendong4,Allan Pendong,0,0.0,0.0,0.0,0.0,,184.0,3.5M,245.3K,4.1K,3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,aureliehermansyahatta,Aurelie Hermansyah,0,0.0,0.0,0.0,0.0,,185.0,5.8M,351.5K,1.9K,1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,kulinaria.recetas,AGUS LIPORACE,0,0.0,0.0,0.0,0.0,,186.0,2.2M,299.6K,281,8.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,areyoukiddingtv,AreYouKiddingTV,0,0.0,0.0,0.0,0.0,,187.0,4.8M,665.7K,1.4K,385,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,faryanggaa,Ryann,0,0.0,0.0,0.0,0.0,,188.0,3.5M,470.5K,2.3K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,_lilg4,LIL G⭐️,0,0.0,0.0,0.0,0.0,,189.0,2.6M,406K,2.7K,2.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,_angelomarasigan,Angelo,0,0.0,0.0,0.0,0.0,,190.0,4M,564.8K,1.7K,833,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,adamalhidayat,ADAMALHDYT,0,0.0,0.0,0.0,0.0,,191.0,5.7M,472.2K,1.1K,1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,larissagloor,𝗟𝗮𝗿𝗶𝘀𝘀𝗮 𝗚𝗹𝗼𝗼𝗿,0,0.0,0.0,0.0,0.0,,192.0,3.6M,418.7K,2.4K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,bomanizer,Bomanizer,0,0.0,0.0,0.0,0.0,,193.0,1.9M,381.1K,2.3K,5.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,miakhalifa,Mia K.,0,0.0,0.0,0.0,0.0,,194.0,3.9M,227.2K,4.9K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jacobday,Jacob Day,0,0.0,0.0,0.0,0.0,,195.0,2.5M,476.2K,3.5K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,matheuskriwat,Matheuskriwat,0,0.0,0.0,0.0,0.0,,196.0,3.7M,236.2K,5.8K,523,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,calebwsimpson,CALEB SIMPSON,0,0.0,0.0,0.0,0.0,,197.0,4.5M,449.9K,1K,1.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,cheekyboyos,the cheeky boyos,0,0.0,0.0,0.0,0.0,,198.0,3.8M,475.2K,1.8K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,oliviergiroud,Olivier Giroud,0,0.0,0.0,0.0,0.0,,199.0,2.7M,452.5K,2.7K,1.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,vincentgiganteee,Vincent Gigante,0,0.0,0.0,0.0,0.0,,200.0,3.3M,607.7K,1K,1.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,thebenjishow,benji,0,0.0,0.0,0.0,0.0,,201.0,2.8M,458.3K,1.3K,2.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,joaodoce,Joao Doce,0,0.0,0.0,0.0,0.0,,202.0,3.4M,352.9K,2.8K,1.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,andrea.dvrs,Dapaney🦋,0,0.0,0.0,0.0,0.0,,203.0,5.2M,526.1K,1.3K,709,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,officialbhafc,Brighton & Hove Albion FC,0,0.0,0.0,0.0,0.0,,204.0,4.6M,389K,2.2K,729,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,claudiaraia,Claudia Raia,0,0.0,0.0,0.0,0.0,,205.0,3.2M,446.1K,2.6K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,elsaucepapii,SaucePapii22,0,0.0,0.0,0.0,0.0,,206.0,2.4M,219.9K,684,9.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,werenotreallystrangers,WNRS,0,0.0,0.0,0.0,0.0,,207.0,2M,315.9K,2.8K,5.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,marianagrimaldii,La Niña Fresa 🍓,0,0.0,0.0,0.0,0.0,,208.0,4.5M,414K,636,2.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,qamar_altaey,𝑄𝐴𝑀𝐴𝑅,0,0.0,0.0,0.0,0.0,,209.0,2.1M,238.4K,3.8K,6.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,melmaia,Mel Maia 🍯,0,0.0,0.0,0.0,0.0,,210.0,4.8M,476.6K,1.2K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,outtpig,OuttPig,0,0.0,0.0,0.0,0.0,,211.0,2.3M,431.9K,1.5K,3.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,edgar3104,Edgarmendez,0,0.0,0.0,0.0,0.0,,212.0,6.8M,284.8K,1.7K,958,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,christianchavezreal,Christian Chávez,0,0.0,0.0,0.0,0.0,,213.0,2.2M,336.4K,3.9K,3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,championsleague,Champions League,0,0.0,0.0,0.0,0.0,,214.0,2.8M,474K,1.9K,2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,gordonramsayofficial,Gordon Ramsay,0,0.0,0.0,0.0,0.0,,215.0,4.6M,388.2K,2.3K,613,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,dixiedamelio,dixie,0,0.0,0.0,0.0,0.0,,216.0,4.7M,356.6K,2.1K,923,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,maxtaylorlifts,Max Taylor,0,0.0,0.0,0.0,0.0,,217.0,3.2M,440.8K,2K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,oironyoliveira,Kbuloso 😈,0,0.0,0.0,0.0,0.0,,218.0,1.5M,132K,412,25K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,marko,marko,0,0.0,0.0,0.0,0.0,,219.0,2.3M,275.3K,3.4K,4.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,dinosonso_ofc,DinoSonso,0,0.0,0.0,0.0,0.0,,220.0,2.5M,194.1K,4.4K,5.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,firmanskd,𝙆𝙊𝘾𝘼𝙉,0,0.0,0.0,0.0,0.0,,221.0,2.2M,174.6K,632,12.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,oficialrc3,Roberto Carlos,0,0.0,0.0,0.0,0.0,,222.0,5.1M,397K,901,1.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,danythegaggio,Daniele Cabras,0,0.0,0.0,0.0,0.0,,223.0,2.4M,290.7K,1.6K,5.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,tina_042,𝒯𝒾𝓃𝒶,0,0.0,0.0,0.0,0.0,,224.0,2.4M,504.9K,2.1K,1.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,pedroallann,Pedroca,0,0.0,0.0,0.0,0.0,,225.0,2.3M,422.5K,2.5K,2.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,piffpeterson,piff peterson,0,0.0,0.0,0.0,0.0,,226.0,3.3M,379.5K,1.5K,2.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jongmineyo,종민오빠  Jongmin oppa,0,0.0,0.0,0.0,0.0,,227.0,4.3M,275.3K,1.8K,2.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jumpersjump,Jumpers Jump Podcast,0,0.0,0.0,0.0,0.0,,228.0,3.7M,351.9K,2.2K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,piitien1603,pi tiên ™,0,0.0,0.0,0.0,0.0,,229.0,3.8M,288.3K,2.2K,2.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,gehu.gl,Gerson Garcia,0,0.0,0.0,0.0,0.0,,230.0,2M,129K,1.9K,16.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,mesitaaa,Mesita,0,0.0,0.0,0.0,0.0,,231.0,3.2M,550.7K,947,1.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,szivsz,Ziva Magnolya,0,0.0,0.0,0.0,0.0,,232.0,4.3M,479.7K,1.4K,857,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,dilanjaniyar,Emang namanya Dilan,0,0.0,0.0,0.0,0.0,,233.0,4.1M,393.6K,1.8K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,fernandamotafarhat,Fe,0,0.0,0.0,0.0,0.0,,234.0,3.3M,349.3K,733,3.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,stickyboy69,stickyboy69,0,0.0,0.0,0.0,0.0,,235.0,1.3M,298.7K,9.1K,2.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,juliagisella,juliagisella,0,0.0,0.0,0.0,0.0,,236.0,3M,377.1K,2.4K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,mieayamthebstt,Unaa🍜,0,0.0,0.0,0.0,0.0,,237.0,3.1M,339.9K,2.6K,1.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,frankielapenna,Frankie LaPenna,0,0.0,0.0,0.0,0.0,,238.0,6.8M,227.9K,1.2K,1.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jdpantoja,JD Pantoja,0,0.0,0.0,0.0,0.0,,239.0,2.5M,451.1K,3.3K,784,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,davidcstt_,David Costa,0,0.0,0.0,0.0,0.0,,240.0,3M,514K,1.7K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,badboyrema,Rema,0,0.0,0.0,0.0,0.0,,241.0,3.1M,421K,2.6K,894,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,simxmargo,Seamoan {1M+},0,0.0,0.0,0.0,0.0,,242.0,2.4M,493.1K,2.1K,1.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,elainebabey,ELAINEBABEY,0,0.0,0.0,0.0,0.0,,243.0,1.7M,280.4K,3.6K,5.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,chinguamiga,Chingu Amiga,0,0.0,0.0,0.0,0.0,,244.0,4.2M,566.2K,1.5K,393,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,siscakohl,Sisca Kohl,0,0.0,0.0,0.0,0.0,,245.0,4.4M,369.1K,1.9K,716,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,santiperezvivas,Santi Perez,0,0.0,0.0,0.0,0.0,,246.0,2.5M,450.9K,1.4K,2.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jessnolimit999,Jess No Limit,0,0.0,0.0,0.0,0.0,,247.0,4.1M,379.5K,2.2K,536,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,b.blek,b.blek,0,0.0,0.0,0.0,0.0,,248.0,3.1M,244.6K,2.2K,3.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jacksepticeye,Jacksepticeye,0,0.0,0.0,0.0,0.0,,249.0,2.3M,476K,2.7K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,saramohannad_,Sara,0,0.0,0.0,0.0,0.0,,250.0,3.6M,220.7K,3.7K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,andrewrousso,Andrew Rousso,0,0.0,0.0,0.0,0.0,,251.0,1.1M,245.8K,2K,13.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,murphslife,Aaron Murphy,0,0.0,0.0,0.0,0.0,,252.0,1.9M,250K,4.7K,3.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,haileesteinfeld,Hailee Steinfeld,0,0.0,0.0,0.0,0.0,,253.0,1.6M,273.9K,7K,2.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,abir.sag,Abir el saghir,0,0.0,0.0,0.0,0.0,,254.0,3.2M,236K,4.2K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,paytonking,Payton King,0,0.0,0.0,0.0,0.0,,255.0,1.7M,388.2K,2.7K,3.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,winniedom,Winnie Dominguez 🌻,0,0.0,0.0,0.0,0.0,,256.0,1.8M,305.5K,2K,5.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,lukas.urkijo,Lukas urkijo,0,0.0,0.0,0.0,0.0,,257.0,2M,422K,3.4K,1.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,nia.ramadhani.bakrie,Nia Ramadhani Bakrie,0,0.0,0.0,0.0,0.0,,258.0,4.1M,337.1K,1.6K,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,fredziownik_art,Franek Bielak,0,0.0,0.0,0.0,0.0,,259.0,6.7M,300.2K,1.6K,340,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,fedez,fedez,0,0.0,0.0,0.0,0.0,,260.0,2.6M,381K,1.5K,2.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,ser_jay,Hello It’s me SerJay,0,0.0,0.0,0.0,0.0,,261.0,2M,303.1K,2.1K,4.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,ketnipz,Ketnipz,0,0.0,0.0,0.0,0.0,,262.0,1.7M,274.1K,558,7.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,cookingwithlynja,Lynja,0,0.0,0.0,0.0,0.0,,263.0,1.9M,193.5K,10K,429,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,katiavlogss,KATIAVLOGS🐒,0,0.0,0.0,0.0,0.0,,264.0,4.8M,552.9K,571,872,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,cbum,Chris Bumstead,0,0.0,0.0,0.0,0.0,,265.0,3M,231.5K,983,4.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,recider,Recider,0,0.0,0.0,0.0,0.0,,266.0,2.1M,546.4K,1.1K,2.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,moosenyc2,moose,0,0.0,0.0,0.0,0.0,,267.0,3M,388.1K,1.2K,2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,linatejeiro8,Lina Tejeiro,0,0.0,0.0,0.0,0.0,,268.0,3.7M,311.7K,1.8K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jakehunterofficial,Jake hunter,0,0.0,0.0,0.0,0.0,,269.0,3.4M,270.3K,2K,2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,dylan.page,Dylan Page,0,0.0,0.0,0.0,0.0,,270.0,1.9M,278K,4.2K,2.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,nurse.johnn,nurse.johnn,0,0.0,0.0,0.0,0.0,,271.0,1.6M,226.7K,1.2K,8.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,lilnasx,lil nas x,0,0.0,0.0,0.0,0.0,,272.0,2.6M,371.1K,2.2K,1.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,catherineealicia,catheez,0,0.0,0.0,0.0,0.0,,273.0,3.2M,362.1K,1.8K,1.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,aleatoriamente7777,Gabriel Aleatoriamente,0,0.0,0.0,0.0,0.0,,274.0,1.5M,353.6K,5.1K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,0,0.0,0.0,0.0,0.0,,275.0,1M,225.5K,6.4K,9.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,aydas,Aydas,0,0.0,0.0,0.0,0.0,,276.0,4.5M,326.4K,1.8K,558,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,anokhinalz,Аnokhina Liza,0,0.0,0.0,0.0,0.0,,277.0,4.1M,406.6K,1.8K,294,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,bryan_skabeche,Bryan SKabeche,0,0.0,0.0,0.0,0.0,,278.0,4.9M,485.5K,987,486,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,wuesilva,Wue Silva,0,0.0,0.0,0.0,0.0,,279.0,3M,305.4K,1.4K,2.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,daviddobrik,DAVID DOBRIK,0,0.0,0.0,0.0,0.0,,280.0,3M,423.7K,884,1.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,victtoriamedeiros,Victtória Medeiros,0,0.0,0.0,0.0,0.0,,281.0,2.8M,337.1K,1.2K,2.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,datvilla94,🔥Đạt Villa🔥,0,0.0,0.0,0.0,0.0,,282.0,1.7M,200.7K,6.6K,3.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,cody.taurus,Cody Taurus,0,0.0,0.0,0.0,0.0,,283.0,1.3M,155.5K,1.4K,15.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,anwar,Anwar Jibawi,0,0.0,0.0,0.0,0.0,,284.0,2.3M,310.7K,2.4K,2.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,marlene2995,Marlenebenitez,0,0.0,0.0,0.0,0.0,,285.0,4M,305.7K,1.4K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jkartsoccer_tiktok,JKartsoccer,0,0.0,0.0,0.0,0.0,,286.0,5.8M,288.9K,813,1.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,bellacampox,Bella Campos,0,0.0,0.0,0.0,0.0,,287.0,2.5M,372.4K,2.3K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,lionfieldmusic,lionfield,0,0.0,0.0,0.0,0.0,,288.0,2.6M,294.9K,2.9K,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,andrefernm,André Fernandes,0,0.0,0.0,0.0,0.0,,289.0,888.5K,111.9K,5.7K,28.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,mandrake1984real,Giuseppe Mandrake Ninno,0,0.0,0.0,0.0,0.0,,290.0,2.1M,250.4K,1.1K,5.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,elena_oki,Elena,0,0.0,0.0,0.0,0.0,,291.0,2M,352.2K,1.5K,3.2K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,prokhozhy,Виктор Пак,0,0.0,0.0,0.0,0.0,,292.0,1.8M,161K,1.7K,9.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,tangmokoko,แตงโม โกโก้ปั่น,0,0.0,0.0,0.0,0.0,,293.0,3.2M,445.7K,707,1.6K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,haileybieber,Hailey Bieber,0,0.0,0.0,0.0,0.0,,294.0,3.3M,398.5K,1.5K,972,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,mackenzieziegler,Mackenzie Ziegler,0,0.0,0.0,0.0,0.0,,295.0,4.4M,694.3K,700,369,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,canalzezao,Zezão,0,0.0,0.0,0.0,0.0,,296.0,2M,166.5K,2.2K,7.7K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,francoescamillaofficial,Franco Escamilla,0,0.0,0.0,0.0,0.0,,297.0,3.1M,372.2K,498,2.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,agnesmelo_oficial,Agnes Melo,0,0.0,0.0,0.0,0.0,,298.0,3.7M,410.9K,1.1K,1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,shenacinnamon,Shenina Cinnamon,0,0.0,0.0,0.0,0.0,,299.0,6.4M,478.2K,542,499,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,inpersa16,Indah permatasari,0,0.0,0.0,0.0,0.0,,300.0,3.9M,295K,1.6K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,smtown_official,SMTOWN,0,0.0,0.0,0.0,0.0,,301.0,1.8M,379.6K,2.9K,1.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,ive.official,IVE.official,0,0.0,0.0,0.0,0.0,,302.0,1.8M,334.3K,4K,1.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jostyle_17,Jostyle17,0,0.0,0.0,0.0,0.0,,303.0,2.4M,290.4K,1.1K,3.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,unnecessaryinventions,Unnecessary Inventions,0,0.0,0.0,0.0,0.0,,304.0,3.1M,303.1K,2.5K,876,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,felipenpv,Felipe Paiva,0,0.0,0.0,0.0,0.0,,305.0,2M,361K,2.5K,1.8K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,itskingchris,KingChristian,0,0.0,0.0,0.0,0.0,,306.0,2.1M,386.3K,2.6K,1.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jackjos3ph,Jack Joseph,0,0.0,0.0,0.0,0.0,,307.0,1.7M,258.6K,3.1K,3.9K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,leleburnier,LELÊ BURNIER,0,0.0,0.0,0.0,0.0,,308.0,1.8M,424.3K,3.3K,777,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,theacefamily,Theacefamily,0,0.0,0.0,0.0,0.0,,309.0,4.1M,521K,0,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,vilmeijuga,VILMEI✨,0,0.0,0.0,0.0,0.0,,310.0,3.3M,267.5K,2.1K,1.4K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,divabry,⚜️DIVABRY⚜️,0,0.0,0.0,0.0,0.0,,311.0,2.9M,369.9K,1.5K,1.3K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jeffwittek,jeff,0,0.0,0.0,0.0,0.0,,312.0,3.9M,496.8K,526,1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,oli_natu,Oli Natu,0,0.0,0.0,0.0,0.0,,313.0,2.8M,361.8K,1.5K,1.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,erictro,Eric Tro,0,0.0,0.0,0.0,0.0,,314.0,3.6M,397.5K,560,1.5K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,mozzacella.cheez,Mozzarella Cheese,0,0.0,0.0,0.0,0.0,,315.0,2.1M,281.4K,4K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,jubiandxian,jubiandxian,0,0.0,0.0,0.0,0.0,,316.0,2.8M,486.9K,1.1K,1.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,shamichef21,Shamichef,0,0.0,0.0,0.0,0.0,,317.0,3.7M,113.6K,2K,5.1K,500.5,,0.0,0.0,0.0,0.0,Unknown
500.0,arigameplays,AriGameplays,0,0.0,0.0,0.0,0.0,,318.0,2.9M,415.8K,1.6K,897,500.5,,0.0,0.0,0.0,0.0,Unknown
